GTEx_bladder	GTEx_prostate	GTEx_thyroid	TCGA_bladder	TCGA_prostate	TCGA_thyroid
DNAJC14	7.8893	11.3777	6.8844	774.8387	1109.8434	1120.8236
DNAJC15	2.711	0.9677	10.2695	510.7527	206.3762	699.8681
DNAJC16	5.3774	4.3826	6.938	504.779	701.8739	499.4421
DNAJC17	9.4773	9.2286	7.2522	283.7515	264.1356	268.1814
DNAJC18	2.4391	2.0324	1.9076	99.7611	296.9092	197.586
DNAJC19	13.3438	15.2858	17.2394	298.6858	363.7544	509.5852
DNAJC2	6.7314	5.9915	5.4781	1140.2091	471.8877	618.1033
DNAJC21	6.6199	4.5504	5.1052	1403.2258	1276.8719	1062.5824
DNAJC22	0.0359	0.5816	4.1422	1.7921	13.6286	164.3169
DNAJC24	1.7832	0.7919	1.5916	128.3214	227.4811	322.4506
DNAJC25	6.0142	7.6513	4.9086	350.0597	233.6335	189.4066
DNAJC27	3.0867	2.0017	3.5941	237.7539	207.0252	237.7523
DNAJC28	1.1376	0.4189	2.8654	8.3632	31.1511	55.9895
DNAJC3	12.6801	14.2137	13.2258	2256.8698	4221.9518	2272.8471
DNAJC4	44.5839	77.4044	50.3501	614.9223	651.1982	1056.5331
DNAJC5	18.264	26.3415	26.7492	1979.6894	2165.6526	2109.7474
DNAJC5B	0.0403	0	0	0.5974	3.8939	9.7373
DNAJC5G	0	0.0401	0.5079	0	0	0.4057
DNAJC6	0.8273	0.6994	0.3876	32.2581	67.8186	75.0583
DNAJC7	23.5759	24.5644	21.5513	1478.9845	1018.5252	1466.5138
DNAJC8	18.115	13.7397	20.11	1583.0346	1575.7281	2444.0613
DNAJC9	13.7867	10.7539	8.4558	578.411	507.1437	535.5959
DNAL1	1.4459	0.9198	2.9902	292.7121	503.9345	503.4993
DNAL4	10.4384	12.2818	11.3102	265.8303	462.3996	688.508
DNALI1	2.2112	7.9755	8.3733	224.0143	420.5403	1058.1195
DNASE1	2.9894	7.4192	2.7296	15.5317	87.6126	64.5096
DNASE1L1	6.2128	6.3169	11.4488	476.5173	501.3547	741.5194
DNASE1L2	0.9546	4.141	11.5424	6.5711	4.5429	32.8634
DNASE1L3	3.1424	0.3396	4.5241	65.7109	91.5064	343.2397
DNASE2	26.3046	18.9592	26.722	681.601	1204.1859	1773.8107
DNASE2B	0.1596	4.0157	0.0558	0	87.937	1.2172
DNER	0.5239	0.423	0.0523	8.3632	184.6354	11.3602
DNHD1	1.7979	3.5632	4.3743	181.0036	99.2942	247.8953
DNLZ	4.92	5.7276	6.74	83.0346	62.3023	175.2713
DNM1	2.6327	2.6948	0.3109	304.0621	366.9993	83.9842
DNM1L	16.5792	17.9133	17.2597	2781.362	1500.7707	1070.2911
DNM1P35	0.231	0.3948	0.2196	64.5161	29.5287	62.8867
DNM2	63.2036	29.2749	28.9798	5805.0836	3276.2878	2912.1696
DNM3	0.7462	0.2562	1.2035	56.7503	127.8494	78.3041
DNMBP	16.2447	3.7757	2.2299	7321.2784	1065.4466	653.904
DNMT1	10.1465	6.3804	7.3112	874.552	971.2014	1524.6982
DNMT3A	4.2614	3.5588	3.5326	183.9904	422.4872	359.0628
DNMT3B	1.7367	0.7804	3.518	45.9976	25.9593	76.6812
DNMT3L	0.0158	0.0218	0	0	0.3245	0.4057
DNPEP	23.0544	23.3732	12.7281	1398.4468	1352.4783	815.9042
DNTT	0	0	0.0808	0	0	3.6515
DNTTIP1	12.4896	13.1081	15.3607	487.4552	394.9055	550.9687
DNTTIP2	8.8972	5.9105	8.7854	3431.3023	1164.2735	1239.4766
DOC2A	0.4705	3.6376	0.0419	14.4205	8.5146	4.7185
DOC2B	1.1742	0.192	0	5.9737	66.5206	15.8231
DOCK1	14.6957	14.3891	18.6318	1674.4325	2802.9529	1954.7621
DOCK10	2.1848	0.3501	5.9235	200.7168	402.3688	999.6957
DOCK11	2.9427	0.34	9.9325	143.3692	377.7075	1052.4394
DOCK2	3.0856	0.4379	0.4417	231.7802	472.7833	1592.0479
DOCK3	0.4609	1.2288	19.8227	26.8817	85.3411	843.4933
DOCK4	2.3675	1.9508	1.9071	258.0645	715.827	283.193
DOCK5	5.2649	6.8936	41.2102	415.7706	878.397	302.6473
DOCK6	13.3513	7.6907	21.5943	1394.2652	784.6191	973.3239
DOCK7	4.9572	3.0019	2.534	779.5699	1165.5715	493.3563
DOCK8	8.5285	1.8504	1.9661	1202.509	910.0089	2029.2606
DOCK9	9.3562	4.2792	14.8529	1210.2748	2024.8236	1773.405
DOHH	3.8975	6.0283	4.6243	241.9355	203.4558	320.1136
DOK1	4.6739	2.4637	3.3531	192.3536	181.066	424.7895
DOK2	3.2557	1.0065	1.0743	83.0346	107.731	353.3827
DOK3	4.7031	1.7694	1.0113	39.4265	95.0758	623.1869
DOK4	4.9913	5.0514	1.0767	400.2389	726.2108	335.1253
DOK5	0.9162	0.078	1.0596	31.6607	17.847	142.408
DOK6	0.5536	0.171	0.1601	192.3536	148.2924	46.6579
DOK7	2.5922	2.9489	0.3543	145.7587	67.4941	49.9036
DOLK	5.9752	7.2939	8.9067	317.8017	429.3015	292.5246
DOLPP1	8.9171	12.3374	6.4515	253.2855	408.8586	234.5065
DOM3Z	16.9638	31.7678	19.5116	333.0765	256.4647	439.7647
DONSON	4.5082	5.0276	5.3103	141.8399	91.5064	170.3134
DOPEY1	7.2582	4.3283	10.0276	743.9427	1056.5685	899.434
DOPEY2	6.1557	12.0027	1.9261	1022.7001	1326.1945	634.9528
DOT1L	5.3894	4.5931	8.6562	2517.9211	532.4897	680.7871
DPAGT1	21.9932	24.7366	20.0752	731.8459	731.6103	650.1876
DPCD	5.971	6.7777	12.3305	137.951	193.4355	315.1192
DPCR1	0.0111	0.0344	0.0814	0	0.9735	8.5201
DPEP1	1.2772	0.5689	0.2613	5.9737	0.9735	54.3666
DPEP2	1.3478	0.0889	0.1229	97.9689	36.992	103.8645
DPEP3	0.1022	0	0	1.7921	11.3572	1.6229
DPF1	0.0356	0.0551	0.0124	1.7921	1.298	0.8114
DPF2	23.7617	21.2917	23.0127	577.6583	1152.5919	1226.8993
DPF3	0.1072	0.0355	0.3148	4.1816	8.1123	31.2405
DPH1	21.8333	23.7996	27.8336	1075.6392	724.0918	832.4982
DPH2	9.1134	11.2037	10.2267	390.0836	284.9031	324.5765
DPH3	4.3411	3.8922	5.4341	798.0884	593.494	582.6149
DPH5	6.5335	4.5545	4.6938	246.7145	346.3422	435.4316
DPM1	25.4514	17.3219	24.4816	750.8961	478.2997	612.6382
DPM2	11.5613	31.0339	19.8625	604.54	445.5261	942.4891
DPM3	29.9269	35.2451	27.8089	249.7013	346.8808	503.0936
DPP10	0.3191	0	0.0858	50.1792	0	1.2172
DPP3	11.0005	13.107	9.1576	885.0836	734.6475	650.3702
DPP4	0.8059	73.7657	4.3534	49.5818	3174.1705	130.6421
DPP6	0.0556	0.0613	6.6861	1.7921	5.5163	1358.3528
DPP7	48.9733	126.9234	103.3938	2126.6428	1856.0883	3949.2849
DPP8	7.4175	3.3746	8.3437	304.0621	753.1435	320.1136
DPP9	12.3251	11.2423	9.4979	1421.147	1006.8954	1075.1598
DPPA2	0	0	0	0	0	0
DPPA3	0	0	0	0	0	0.8114
DPPA4	0	0	0	0.5974	0.3245	2.4343
DPPA5	0	0	0	0	0	0
DPRX	0	0.6578	0	0.5974	0.649	0
DPRXP4	0.2593	0.1787	0.7976	0	2.2714	2.4343
DPT	6.8439	2.6709	0.5304	1520.908	1196.7226	2722.7914
DPY19L1	6.1339	1.7751	4.4184	1709.6774	611.0165	445.0756
DPY19L2	2.0671	6.7486	13.1099	71.6846	68.4676	482.8076
DPY19L2P1	0.0275	0.0142	0.1728	2.3895	4.8674	10.143
DPY19L2P2	0.19	0.4729	1.4761	7.7658	50.9451	78.7098
DPY19L2P4	0.2561	0.7839	0.6372	2.3895	14.6021	25.9661
DPY19L3	5.1888	6.2075	5.4328	271.8041	670.7228	365.5543
DPY19L4	7.7843	4.3379	6.4811	802.27	1436.197	920.1745
DPY30	20.4657	21.7762	21.3035	431.147	470.7131	742.3106
DPYD	7.8216	1.5233	5.2202	587.8136	910.5216	545.2886
DPYS	0.0554	3.0154	0.0155	0	90.533	0.4057
DPYSL2	9.2875	2.7694	4.6985	1301.6726	1812.931	954.255
DPYSL3	14.1285	13.8234	12.5839	1774.7909	7929.91	3089.9686
DPYSL4	0.8625	2.5437	0.0908	36.4397	63.6002	12.9831
DPYSL5	0	0	0	0	4.2184	0.4057
DQX1	1.7394	0.3216	0.0148	34.0502	2.9204	0.8114
DR1	13.2587	7.3804	8.3732	1367.3835	1170.7634	1104.3716
DRAM1	14.6117	4.1303	2.3128	731.1828	997.4852	395.9834
DRAM2	25.4403	8.3222	11.8603	929.5102	680.133	993.2042
DRAP1	35.0622	48.1758	73.7713	1499.4026	769.6925	2296.7847
DRD1	0.7629	0.1953	0.0711	21.5054	51.9186	0.4057
DRD2	0.0855	0.4301	0.012	0	14.6021	0.4057
DRD3	0	0	0	0	0	0
DRD4	0.7179	2.7486	0.5298	6.5711	2.5959	18.2574
DRD5	0.0744	0	0	0.5974	1.9469	0
DRG1	21.0404	20.8729	20.4462	841.6965	786.5661	912.8715
DRG2	15.5808	29.5096	18.0441	610.5137	675.5902	776.9551
DRGX	0	0.0146	0	0.5974	0	0
DRP2	0.2195	0.2182	0.0101	33.4528	169.3843	0.8114
DSC1	0	0.0238	0	0	1.298	0.4544
DSC2	1.2092	5.2558	0.3657	342.8913	932.9115	256.0097
DSC3	5.1051	4.7093	0.0175	910.3943	2059.5441	19.8803
DSCAM	0.0138	0.0047	0.0144	0.5974	0.3245	0.4057
DSCAML1	0.2261	0.1731	0.4917	7.1685	21.4164	39.7606
DSCC1	0.5982	1.2983	0.4182	4.1816	46.7267	44.2236
DSCR10	0	0	0	0	0	0
DSCR3	10.3637	5.4478	7.3497	924.1338	891.0522	888.1225
DSCR4	0	0	0	0	0	0
DSCR8	0	0	0	0	0	0
DSCR9	0	0	0	0.5974	2.2714	2.4343
DSE	6.3398	1.9416	2.3742	1283.1959	947.8511	554.9853
DSEL	1.1337	2.2483	0.2773	195.3405	365.3768	98.5901
DSG1	0.0112	0.1353	0	7.7658	2.5959	0
DSG2	26.2368	8.9065	8.0704	8711.4456	3752.3972	1739.7302
DSG3	0.096	0.36	0.0224	323.178	319.6236	0.4057
DSG4	0.0502	0.1426	0	0	33.7471	0
DSN1	4.3648	8.2662	8.9501	169.0562	249.5335	311.1877
DSP	30.8785	22.926	22.778	9557.3477	9764.5818	4902.3228
DSPP	0	0	0	0	0	0
DST	15.2977	8.7411	1.284	14164.2772	8341.689	1850.0862
DSTN	183.7109	114.4433	162.4046	8409.1995	13853.1678	7276.6001
DSTYK	4.5215	2.4436	4.6168	353.0466	872.8807	645.9073
DTD1	5.0307	5.7167	7.4221	333.3333	341.689	580.1805
DTHD1	0.2254	0.0686	0.0623	1.7921	2.5959	55.9895
DTL	0.295	0.3195	0.0505	10.1553	56.4614	92.5043
DTNA	2.4642	0.3355	12.6179	99.1637	553.2571	692.5652
DTNB	9.1429	11.7629	7.9001	562.724	588.3021	676.3363
DTNBP1	5.6471	4.9186	6.4182	124.8507	274.1949	389.4918
DTWD1	6.6441	3.6926	6.433	206.0932	351.0992	386.2461
DTWD2	1.8564	1.4684	2.2791	148.1481	232.3355	261.6898
DTX1	0.2014	0.6293	1.9479	7.7658	90.8575	558.2716
DTX2	14.8748	12.3199	6.0827	780.1673	637.9492	344.8626
DTX3	14.233	28.1409	26.6127	381.7204	733.3496	852.4191
DTX3L	10.6347	9.9904	22.9202	1228.1959	1954.5583	1351.3825
DTX4	12.8419	1.7833	2.6912	1207.8853	921.8788	895.8312
DTYMK	5.6351	10.6573	4.5696	135.006	236.2294	282.7873
DUOX1	29.7121	38.5175	407.0471	3521.5054	889.7542	2721.5742
DUOX2	32.1383	6.6608	284.381	2691.1589	586.0307	2913.0743
DUOXA1	28.3477	41.9372	243.2368	1504.9044	211.9737	878.4258
DUOXA2	4.076	1.1352	54.905	420.4241	37.5598	673.05
DUPD1	0	0	0	0	0	0
DUS1L	34.4902	55.0178	56.0491	1714.4564	1088.3427	1431.3825
DUS2L	4.8517	4.9051	3.752	164.8746	136.2862	287.2502
DUS3L	15.3651	19.1487	16.1083	577.6583	358.887	577.7462
DUS4L	3.3603	3.2808	2.4828	59.7969	136.3868	143.8767
DUSP1	505.3897	591.7954	154.1379	34465.9498	18221.1406	18634.3443
DUSP10	1.2463	2.0275	1.7723	276.583	179.119	371.2344
DUSP11	10.3386	5.2579	4.718	755.675	505.2324	526.2197
DUSP12	9.5949	8.6401	8.3793	191.7563	192.0986	247.0839
DUSP13	0.0752	0	0.0175	1.1947	0.3245	0
DUSP14	2.3808	2.8104	14.3294	962.963	293.9888	1891.064
DUSP15	0.7802	1.7097	1.2992	11.3501	49.6471	160.2597
DUSP16	18.5077	12.7551	5.9751	2026.8817	2643.6278	1460.1887
DUSP18	1.4525	1.0288	0.6206	163.4349	163.7868	113.9304
DUSP19	0.6191	0.2756	0.8312	20.3106	172.3047	110.7617
DUSP2	106.1752	166.0443	0.2562	6518.5185	562.3428	888.5282
DUSP21	0	0	0	0	0	0
DUSP22	9.8938	7.172	8.688	751.4934	761.9048	1217.5677
DUSP23	27.9182	24.4321	23.8865	369.773	323.842	511.6138
DUSP26	0.6478	0.6449	0.0503	10.1553	62.6268	34.4863
DUSP27	0.0137	0.0283	0.0191	0	8.4368	4.4629
DUSP28	3.0715	4.5587	3.7502	78.2557	89.884	159.6876
DUSP3	12.4877	13.2151	15.7191	1999.4026	2822.4223	1811.5428
DUSP4	24.7738	6.5816	2.4204	2887.0968	1343.717	301.0447
DUSP5	21.9183	3.1205	8.9139	22563.9188	2980.4494	1849.6805
DUSP6	15.5406	3.6329	9.309	9872.7599	1300.5597	3237.2452
DUSP7	5.5642	4.5427	3.9594	2890.681	571.1041	388.2747
DUSP8	0.5232	2.036	1.1019	498.8053	391.0116	719.3427
DUSP9	1.1928	0.1124	0	158.9008	6.8143	0
DUT	18.3195	21.1633	30.6275	728.5185	873.9904	1843.2863
DUX4	0	0	0	0	0	0
DUXA	0	0	0	0	0	0
DVL1	26.8602	31.7324	33.1591	1715.0538	1221.7084	1200.1217
DVL2	16.528	27.3826	17.0149	563.9188	928.6931	791.561
DVL3	28.8798	26.0479	38.2055	3300.4779	1859.3332	1866.7208
DYDC1	0	0	0	0	0	0
DYDC2	0	0.0941	0.0424	0	0.9735	3.2458
DYM	8.4539	5.6264	6.2663	398.4468	801.4927	602.9009
DYNC1H1	24.2415	17.5198	20.4887	8280.7646	10602.093	6128.0049
DYNC1I1	0.8145	0.6197	1.2984	34.0502	251.4805	45.035
DYNC1I2	30.6015	14.4312	19.0815	1681.0036	1620.5078	1209.0476
DYNC1LI1	9.9432	11.5865	11.3706	639.1876	752.4945	692.5652
DYNC1LI2	39.0821	35.6266	63.3356	2714.4564	3186.5012	2978.3954
DYNC2H1	2.4138	1.2176	1.916	310.6332	862.8214	479.9675
DYNC2LI1	5.8491	4.7331	6.851	298.6858	324.491	510.3966
DYNLL1	33.5173	32.3116	19.1503	2597.3716	1838.8902	2128.0049
DYNLL2	37.5354	63.2341	46.9988	1317.2043	2191.6119	2549.5486
DYNLRB1	18.7752	26.89	25.6005	1405.6153	1420.9459	2119.079
DYNLRB2	0.7041	0.7487	0.5767	1.1947	7.1388	36.5149
DYNLT1	29.3335	20.099	18.7833	1014.9343	783.6457	945.7349
DYNLT3	14.3199	10.4615	8.3763	1206.6906	738.8659	617.5068
DYRK1A	16.3985	9.5576	14.7054	1974.9104	1887.8884	2011.9688
DYRK1B	9.9678	11.1985	12.7795	93.7873	420.8648	664.9762
DYRK2	5.4104	2.2727	3.1623	578.2557	619.1287	681.6107
DYRK3	0.6424	0.3417	2.1578	310.0358	108.7045	327.8223
DYRK4	3.4804	5.0191	4.8445	137.9928	258.2948	561.5174
DYSF	1.5981	0.8666	4.2038	151.7324	514.6427	471.4474
DYTN	0	0	0	0	0	0
DYX1C1	1.0165	0.467	8.3755	9.8327	22.6689	172.8979
DZIP1	4.2173	1.4253	0.6473	386.601	547.2962	118.8275
DZIP1L	1.9758	1.5909	1.3718	80.6452	75.6064	117.2533
DZIP3	3.1473	8.0793	5.1007	225.8065	606.7981	919.363
E2F1	1.6474	2.5059	1.0448	22.1027	51.5941	111.1675
E2F2	0.5235	0.2195	0.0604	2.9869	31.1511	120.0933
E2F3	5.1701	1.5562	9.265	716.8459	248.2356	516.4824
E2F4	37.2551	43.7847	44.4261	2075.8662	1044.8609	1260.9798
E2F5	2.2367	0.7347	3.5221	82.8734	100.8064	269.4999
E2F6	4.1509	5.4081	4.9788	329.1517	271.5989	290.0903
E2F7	1.3809	0.1448	0.028	12.5448	25.9593	16.6345
E2F8	3.9129	0.1079	0.0099	24.4922	30.5021	46.2522
E4F1	12.3743	24.607	26.8099	552.5687	470.1874	623.1869
EAF1	4.3933	6.519	2.8208	1143.3692	762.8782	679.5821
EAF2	4.7092	16.6058	0.6748	45.9976	181.066	254.3869
EAPP	27.0701	13.3889	20.2586	423.5364	775.8579	1016.736
EARS2	4.5958	6.6213	6.5852	308.2437	575.9714	453.5957
EBAG9	7.5876	4.7017	9.804	269.4146	495.1732	1048.7879
EBF1	3.7826	0.6894	2.7356	212.0669	263.1622	320.925
EBF2	0.3356	0.0746	2.9287	13.1422	3.2449	12.9831
EBF3	2.3955	1.0011	1.6392	48.9845	145.3719	192.3116
EBF4	21.4221	72.4428	72.9427	801.6726	926.4217	773.7093
EBI3	2.8559	0.2054	0.1042	24.4922	59.0574	120.499
EBNA1BP2	10.5096	18.465	16.7637	1197.73	767.0966	1043.1078
EBP	7.0668	20.8884	7.7187	393.6679	841.7295	429.6582
EBPL	18.2022	16.0494	13.9064	412.7838	458.8302	324.5765
ECD	10.0052	9.996	10.5512	1213.859	622.0492	505.1222
ECE1	36.7586	57.7538	57.1203	2989.2473	7090.1274	3387.3618
ECE2	0.377	0.6564	0.7075	81.2425	61.9778	77.0869
ECEL1	0.1234	0.0992	0.4456	2.9869	7.4633	16.6345
ECH1	70.9891	104.9414	156.97	2601.5591	2334.0634	2832.7417
ECHDC1	17.9499	8.1075	16.2016	1049.5818	1090.2896	1136.8293
ECHDC2	37.0446	68.2026	63.594	1436.0812	900.1379	2161.6797
ECHDC3	2.2916	10.6742	9.7634	25.687	266.4071	546.1
ECHS1	73.2782	95.0405	58.439	2537.037	2209.1344	2533.3198
ECM1	4.4531	4.2591	5.9692	876.3441	397.1769	144.4366
ECM2	1.0156	0.9799	3.2947	237.1565	638.5982	404.0978
ECSCR	7.0449	3.0722	6.7063	46.595	88.2615	106.2988
ECSIT	15.8055	17.1004	11.1938	553.7634	823.2336	795.2125
ECT2	2.5077	0.6196	1.1164	67.503	263.8111	187.4429
ECT2L	0.1706	0.0196	0.2584	2.9869	7.4633	7.7087
EDA	1.4284	4.7963	4.5545	58.5424	196.317	304.2905
EDA2R	2.5669	2.3797	6.9759	54.9582	175.8741	124.5562
EDAR	2.775	1.5639	0	48.3871	69.7656	20.286
EDARADD	13.699	4.233	0.9837	528.6738	510.0998	262.907
EDC3	7.0989	15.6749	12.8838	567.503	696.3576	696.6224
EDC4	20.191	30.3254	27.7827	3887.9391	1348.7045	1397.6387
EDDM3A	0	0	0	0	27.9062	0
EDDM3B	0	0	0	0	2.2714	0
EDEM1	14.5738	6.9102	9.5406	2538.2318	1577.3505	2037.9349
EDEM2	10.7135	10.7516	7.0767	388.2915	581.1633	669.8448
EDEM3	9.4178	4.5764	7.7998	872.7599	1502.0686	917.7401
EDF1	100.1659	276.6526	147.4375	2964.7551	3008.3556	5052.4394
EDIL3	5.0868	0.5943	3.0791	312.4253	297.8827	8.5201
EDN1	3.7958	3.9139	1.023	132.0191	279.3867	54.7723
EDN2	4.6004	6.8735	0.201	123.0585	114.2208	4.8686
EDN3	0.2422	1.1458	20.6688	7.7658	101.5657	72.624
EDNRA	4.6842	3.1995	3.6684	740.1434	2230.5508	170.4027
EDNRB	8.9091	5.6562	27.5567	1240.7407	637.3002	424.7895
EEA1	6.6148	1.4396	1.9339	950.4182	1538.7361	588.295
EED	8.6818	5.2061	6.3761	482.6762	349.4768	430.0639
EEF1A1	595.1719	506.2566	364.5598	78605.7348	85843.7576	97410.285
EEF1A1P9	1.725	1.0568	1.6676	9804.6595	8245.6397	9663.4547
EEF1A2	3.6118	15.5736	0.3352	1181.601	293.3398	6.0858
EEF1B2	259.3453	139.8991	81.9097	5045.9976	3292.6097	4042.6007
EEF1D	63.8847	111.4959	60.0725	9191.7563	6640.0584	9539.3042
EEF1DP3	0.0646	0.0111	0.0056	5.2628	2.9204	5.2744
EEF1E1	2.9577	6.1009	3.1879	277.1804	167.1128	232.4779
EEF2	580.7738	603.2999	364.2461	60520.3106	58503.7722	52280.7587
EEF2K	19.4462	13.8325	5.1893	614.098	2979.8004	675.5249
EEFSEC	10.4605	18.0773	9.9086	325.7766	394.9801	405.9357
EEPD1	5.0624	7.7573	0.6266	305.2569	381.2769	103.4588
EFCAB1	0.6208	0.6436	0.0074	19.1159	78.5268	2.0286
EFCAB10	0	0	0.1126	5.7766	0.7528	3.6758
EFCAB2	1.1686	1.2756	4.3645	178.0167	92.1554	358.2513
EFCAB3	0	0	0	0	0	0.4057
EFCAB4A	99.628	48.6678	3.7665	958.7814	861.199	97.373
EFCAB4B	1.4318	2.4864	0.4047	94.3847	555.5285	52.338
EFCAB5	0.111	0.0428	0.0962	5.9737	2.9204	9.7373
EFCAB6	0.4941	0.5127	1.2149	10.7527	58.0839	104.6759
EFCAB7	2.4414	1.302	2.5205	32.8554	154.4577	159.0425
EFEMP1	20.8272	8.3822	9.401	2311.2306	3533.382	3276.6001
EFEMP2	18.6663	34.5043	40.741	1085.4241	1567.2913	2079.3184
EFHB	0.5519	0.2048	0.1682	2.9869	1.9469	43.4121
EFHC1	7.0947	6.1004	11.6285	234.1697	312.1603	578.5577
EFHC2	0.497	0.4159	2.37	5.9737	75.9309	50.7151
EFHD1	5.2402	4.8884	12.2323	154.1219	866.0664	205.7004
EFHD2	79.8301	49.0261	66.4211	10458.7814	2227.3059	2233.0865
EFNA1	100.2968	77.0131	37.8585	1575.8662	1794.7595	1971.8024
EFNA2	0.4398	0	0	0	0	0
EFNA3	0.0906	0.3123	0	16.129	59.7712	31.2405
EFNA4	10.5051	13.462	7.2471	91.3978	180.6766	137.945
EFNA5	5.1815	4.0657	0.0604	316.0096	580.8388	99.4016
EFNB1	34.5193	17.7812	9.3017	4409.1995	1050.0527	468.6074
EFNB2	5.9488	11.1071	9.9197	3247.3118	2683.5402	552.5915
EFNB3	1.6272	3.3012	0.1917	157.7061	129.1474	14.2002
EFR3A	13.1092	7.8898	23.5118	1195.9379	2233.1468	1891.8754
EFR3B	0.069	0.0713	2.9977	16.7264	56.4614	156.2025
EFS	25.5772	44.0461	9.3894	581.8399	1129.8775	371.6401
EFTUD1	6.7888	3.9004	3.663	918.7575	630.8104	408.155
EFTUD2	19.7416	13.0997	18.3856	1583.0346	1244.5883	1426.1081
EGF	0.0662	0.2737	1.045	0	99.2942	49.0922
EGFL6	0.6327	0.0467	0.0632	99.1637	27.9062	0.4057
EGFL7	31.6206	16.4613	25.5	260.454	679.1596	576.5291
EGFLAM	0.7413	1.6925	1.2818	56.7503	332.9277	121.3105
EGFR	9.439	10.6353	9.3902	1126.6129	2594.2825	408.1469
EGLN1	9.9935	5.4847	8.7072	1740.1434	1408.2907	1129.1206
EGLN2	0.1309	0	1.0982	1312.4253	1347.082	1582.5905
EGLN3	16.9892	1.3097	0.256	3133.8112	519.1855	83.9842
EGOT	0.1006	0.416	0.0563	2.3895	43.8063	10.5487
EGR1	44.3865	172.1109	7.028	17903.2258	21680.8631	18176.2856
EGR2	1.485	0.6933	0.2344	634.4086	1146.751	3842.5804
EGR3	1.2679	1.4508	0.1697	3031.0633	1517.9687	1792.8796
EGR4	0.0248	0.0171	0.0173	22.7001	2.9204	10.143
EHBP1	8.2826	5.595	4.138	735.9618	1055.5691	876.3566
EHBP1L1	31.2679	19.3288	5.6665	3244.9223	2214.9753	1218.7849
EHD1	8.3354	7.739	15.0181	3278.9725	1154.5388	2609.5953
EHD2	48.6059	15.9263	29.3682	3159.4982	3665.1253	1673.5977
EHD3	10.9403	4.0892	1.6693	1461.7682	412.428	262.907
EHD4	25.8892	11.1718	17.7171	6457.5866	1689.6244	1657.3689
EHF	54.6089	35.0805	1.1972	1885.3047	7971.7693	111.9789
EHHADH	3.4404	1.6628	1.9409	175.6272	292.0419	303.8848
EHMT1	7.9179	6.6628	8.3956	1221.6249	1524.783	1629.3742
EHMT2	17.0166	21.4055	15.3604	453.405	1376.8151	1318.9979
EI24	31.6951	23.154	17.4082	2412.1864	2005.6786	1050.4108
EID2	5.3822	5.6664	8.586	114.6953	203.1313	281.9759
EID2B	1.4055	1.5238	3.6878	5.9737	53.2165	107.516
EID3	0.7243	1.65	0.7033	44.2055	61.3288	65.7267
EIF1	172.8136	133.3006	88.1147	29434.2891	8859.252	12521.351
EIF1AD	6.1036	5.7018	7.7902	474.9104	375.1115	479.5618
EIF1AX	14.3175	14.0581	13.0565	1860.2151	1589.6812	2164.5197
EIF1AY	4.5691	6.0338	4.9584	415.7706	401.0708	0
EIF1B	44.18	21.8461	39.3284	1799.2832	692.4637	1068.2625
EIF2A	38.9488	30.906	23.2679	2405.6153	1877.1802	2026.169
EIF2AK1	30.2732	16.8741	18.8114	1630.4839	3080.3764	3035.2287
EIF2AK2	3.7445	2.7636	10.8625	215.0538	524.7019	167.1569
EIF2AK3	14.7988	6.8351	10.0519	1236.5591	1150.6449	1048.3822
EIF2AK4	9.6799	8.2137	9.9243	974.313	1722.0735	1104.3716
EIF2B1	14.6083	9.6087	13.4933	725.2091	855.0337	920.1745
EIF2B2	13.4367	13.991	34.2159	498.2079	427.6791	929.1003
EIF2B3	5.1202	5.7033	6.5233	293.9068	365.7013	327.4166
EIF2B4	18.4051	35.3015	27.6114	839.307	658.7166	649.1531
EIF2B5	25.2501	34.9408	21.4161	1431.8996	1065.6283	965.2095
EIF2S1	9.0971	8.8641	10.6096	2686.3799	1237.933	1152.6524
EIF2S2	29.6086	20.6807	24.7086	1841.6965	1087.0447	1265.8485
EIF2S3	41.5163	31.8627	23.3497	3455.1971	3675.509	4607.3638
EIF3A	52.8887	23.2692	28.5869	11796.2963	7057.3538	5665.0776
EIF3B	37.3398	67.2603	37.419	3924.7312	2781.5365	2313.4192
EIF3C	3.1355	2.6448	4.2127	452.1446	140.6214	167.729
EIF3CL	6.7341	12.7449	16.245	11808.3094	8457.4154	8724.4508
EIF3D	63.1444	45.8637	35.0949	5660.0956	4241.7458	4464.5502
EIF3E	78.4102	49.5781	42.679	7952.2103	5665.2876	5170.9098
EIF3F	29.442	18.714	13.445	3747.3118	2335.3614	3055.888
EIF3G	89.7295	115.048	84.6569	3368.5783	2356.0704	3063.9416
EIF3H	38.1262	29.8344	23.4999	4357.2282	3205.3217	3720.4585
EIF3I	89.7813	116.5021	87.9013	4017.9928	2813.1159	3270.3033
EIF3IP1	0	0	0	0	0.3245	0.8114
EIF3J	13.2199	8.2487	10.7133	2234.1697	986.4525	1192.8187
EIF3K	72.8345	59.5054	58.1649	3668.4588	2168.8975	3054.2651
EIF3L	101.3445	84.6587	61.8392	9347.6703	8426.0566	8908.0028
EIF3M	35.3403	17.9158	29.163	3580.6093	1907.598	2290.1795
EIF4A1	120.4499	105.3385	68.4923	24399.6953	6006.4541	5645.2176
EIF4A2	159.6926	65.5256	150.1735	7162.27	9183.4185	10865.605
EIF4A3	43.5855	33.9597	28.9521	5183.3931	1318.0823	1415.9651
